	captured_length	eth_dst	eth_src	highest_layer	info_line	interface_captured	ip_dst	ip_src	length	number	project_id	sniff_timestamp	tcp_dstport	tcp_srcport	tcp_stream
5351	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	50632 > 515 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300580 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5352	4	2010-02-03 01:34:09	515.0	50632.0	3000.0
5352	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	3013 > 41241 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5353	4	2010-02-03 01:34:09	41241.0	3013.0	2999.0
5353	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	515 > 50632 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5354	4	2010-02-03 01:34:09	50632.0	515.0	3000.0
5354	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	40973 > 50300 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300580 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5355	4	2010-02-03 01:34:09	50300.0	40973.0	3001.0
5355	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	39738 > 5357 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300580 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5356	4	2010-02-03 01:34:09	5357.0	39738.0	3002.0
5356	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	50300 > 40973 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5357	4	2010-02-03 01:34:09	40973.0	50300.0	3001.0
5357	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	5357 > 39738 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5358	4	2010-02-03 01:34:09	39738.0	5357.0	3002.0
5358	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	36438 > 1033 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300580 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5359	4	2010-02-03 01:34:09	1033.0	36438.0	3003.0
5359	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1033 > 36438 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5360	4	2010-02-03 01:34:09	36438.0	1033.0	3003.0
5360	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	35113 > 5190 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5361	4	2010-02-03 01:34:10	5190.0	35113.0	3004.0
5361	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	58311 > 9091 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5362	4	2010-02-03 01:34:10	9091.0	58311.0	3005.0
5362	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	60945 > 44176 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5363	4	2010-02-03 01:34:10	44176.0	60945.0	3006.0
5363	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	49773 > 5960 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5364	4	2010-02-03 01:34:10	5960.0	49773.0	3007.0
5364	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	39955 > 3260 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5365	4	2010-02-03 01:34:10	3260.0	39955.0	3008.0
5365	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	5190 > 35113 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5366	4	2010-02-03 01:34:10	35113.0	5190.0	3004.0
5366	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	39339 > 49176 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5367	4	2010-02-03 01:34:10	49176.0	39339.0	3009.0
5367	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	9091 > 58311 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5368	4	2010-02-03 01:34:10	58311.0	9091.0	3005.0
5368	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	44176 > 60945 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5369	4	2010-02-03 01:34:10	60945.0	44176.0	3006.0
5369	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	5960 > 49773 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5370	4	2010-02-03 01:34:10	49773.0	5960.0	3007.0
5370	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	3260 > 39955 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5371	4	2010-02-03 01:34:10	39955.0	3260.0	3008.0
5371	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	49176 > 39339 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5372	4	2010-02-03 01:34:10	39339.0	49176.0	3009.0
5372	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	44383 > 9944 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5373	4	2010-02-03 01:34:10	9944.0	44383.0	3010.0
5373	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	9944 > 44383 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5374	4	2010-02-03 01:34:10	44383.0	9944.0	3010.0
5374	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	48086 > 1072 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5375	4	2010-02-03 01:34:10	1072.0	48086.0	3011.0
5375	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	38391 > 5102 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5376	4	2010-02-03 01:34:10	5102.0	38391.0	3012.0
5376	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	46623 > 1718 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5377	4	2010-02-03 01:34:10	1718.0	46623.0	3013.0
5377	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	50007 > 4125 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5378	4	2010-02-03 01:34:10	4125.0	50007.0	3014.0
5378	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1072 > 48086 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5379	4	2010-02-03 01:34:10	48086.0	1072.0	3011.0
5379	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	5102 > 38391 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5380	4	2010-02-03 01:34:10	38391.0	5102.0	3012.0
5380	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	44401 > 2001 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5381	4	2010-02-03 01:34:10	2001.0	44401.0	3015.0
5381	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1718 > 46623 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5382	4	2010-02-03 01:34:10	46623.0	1718.0	3013.0
5382	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	4125 > 50007 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5383	4	2010-02-03 01:34:10	50007.0	4125.0	3014.0
5383	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	43361 > 5221 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5384	4	2010-02-03 01:34:10	5221.0	43361.0	3016.0
5384	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	2001 > 44401 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5385	4	2010-02-03 01:34:10	44401.0	2001.0	3015.0
5385	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	5221 > 43361 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5386	4	2010-02-03 01:34:10	43361.0	5221.0	3016.0
5386	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	42465 > 5054 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5387	4	2010-02-03 01:34:10	5054.0	42465.0	3017.0
5387	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	58078 > 5850 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5388	4	2010-02-03 01:34:10	5850.0	58078.0	3018.0
5388	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	5054 > 42465 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5389	4	2010-02-03 01:34:10	42465.0	5054.0	3017.0
5389	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	40316 > 13782 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5390	4	2010-02-03 01:34:10	13782.0	40316.0	3019.0
5390	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	5850 > 58078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5391	4	2010-02-03 01:34:10	58078.0	5850.0	3018.0
5391	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	13782 > 40316 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5392	4	2010-02-03 01:34:10	40316.0	13782.0	3019.0
5392	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	33989 > 9110 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5393	4	2010-02-03 01:34:10	9110.0	33989.0	3020.0
5393	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	9110 > 33989 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5394	4	2010-02-03 01:34:10	33989.0	9110.0	3020.0
5394	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	51206 > 6789 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5395	4	2010-02-03 01:34:10	6789.0	51206.0	3021.0
5395	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	43703 > 9101 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5396	4	2010-02-03 01:34:10	9101.0	43703.0	3022.0
5396	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	6789 > 51206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5397	4	2010-02-03 01:34:10	51206.0	6789.0	3021.0
5397	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	9101 > 43703 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5398	4	2010-02-03 01:34:10	43703.0	9101.0	3022.0
5398	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	53883 > 24444 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5399	4	2010-02-03 01:34:10	24444.0	53883.0	3023.0
5399	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	50909 > 9099 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5400	4	2010-02-03 01:34:10	9099.0	50909.0	3024.0
5400	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	40854 > 2200 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5401	4	2010-02-03 01:34:10	2200.0	40854.0	3025.0
5401	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	56888 > 1755 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300830 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5402	4	2010-02-03 01:34:10	1755.0	56888.0	3026.0
5402	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	24444 > 53883 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5403	4	2010-02-03 01:34:10	53883.0	24444.0	3023.0
5403	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	9099 > 50909 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5404	4	2010-02-03 01:34:10	50909.0	9099.0	3024.0
5404	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	2200 > 40854 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5405	4	2010-02-03 01:34:10	40854.0	2200.0	3025.0
5405	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1755 > 56888 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5406	4	2010-02-03 01:34:10	56888.0	1755.0	3026.0
5406	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	38808 > 6346 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5407	4	2010-02-03 01:34:10	6346.0	38808.0	3027.0
5407	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	36277 > 3003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5408	4	2010-02-03 01:34:10	3003.0	36277.0	3028.0
5408	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	44759 > 5550 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5409	4	2010-02-03 01:34:10	5550.0	44759.0	3029.0
5409	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	6346 > 38808 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5410	4	2010-02-03 01:34:10	38808.0	6346.0	3027.0
5410	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	43289 > 1972 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5411	4	2010-02-03 01:34:10	1972.0	43289.0	3030.0
5411	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	3003 > 36277 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5412	4	2010-02-03 01:34:10	36277.0	3003.0	3028.0
5412	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	5550 > 44759 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5413	4	2010-02-03 01:34:10	44759.0	5550.0	3029.0
5413	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	47982 > 801 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5414	4	2010-02-03 01:34:10	801.0	47982.0	3031.0
5414	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1972 > 43289 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5415	4	2010-02-03 01:34:10	43289.0	1972.0	3030.0
5415	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	801 > 47982 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5416	4	2010-02-03 01:34:10	47982.0	801.0	3031.0
5416	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	52270 > 3945 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5417	4	2010-02-03 01:34:10	3945.0	52270.0	3032.0
5417	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	47399 > 1137 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5418	4	2010-02-03 01:34:10	1137.0	47399.0	3033.0
5418	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	49373 > 8089 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5419	4	2010-02-03 01:34:10	8089.0	49373.0	3034.0
5419	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	34967 > 9898 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5420	4	2010-02-03 01:34:10	9898.0	34967.0	3035.0
5420	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	3945 > 52270 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5421	4	2010-02-03 01:34:10	52270.0	3945.0	3032.0
5421	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1137 > 47399 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5422	4	2010-02-03 01:34:10	47399.0	1137.0	3033.0
5422	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	8089 > 49373 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5423	4	2010-02-03 01:34:10	49373.0	8089.0	3034.0
5423	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	9898 > 34967 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5424	4	2010-02-03 01:34:10	34967.0	9898.0	3035.0
5424	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	55778 > 425 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5425	4	2010-02-03 01:34:10	425.0	55778.0	3036.0
5425	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	425 > 55778 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5426	4	2010-02-03 01:34:10	55778.0	425.0	3036.0
5426	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	54236 > 89 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5427	4	2010-02-03 01:34:10	89.0	54236.0	3037.0
5427	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	48458 > 7402 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5428	4	2010-02-03 01:34:10	7402.0	48458.0	3038.0
5428	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	89 > 54236 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5429	4	2010-02-03 01:34:10	54236.0	89.0	3037.0
5429	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	7402 > 48458 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5430	4	2010-02-03 01:34:10	48458.0	7402.0	3038.0
5430	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	52240 > 50636 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5431	4	2010-02-03 01:34:10	50636.0	52240.0	3039.0
5431	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	50636 > 52240 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5432	4	2010-02-03 01:34:10	52240.0	50636.0	3039.0
5432	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	58286 > 1688 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5433	4	2010-02-03 01:34:10	1688.0	58286.0	3040.0
5433	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1688 > 58286 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5434	4	2010-02-03 01:34:10	58286.0	1688.0	3040.0
5434	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	42015 > 255 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5435	4	2010-02-03 01:34:10	255.0	42015.0	3041.0
5435	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	255 > 42015 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5436	4	2010-02-03 01:34:10	42015.0	255.0	3041.0
5436	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	41197 > 1082 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300831 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5437	4	2010-02-03 01:34:10	1082.0	41197.0	3042.0
5437	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1082 > 41197 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5438	4	2010-02-03 01:34:10	41197.0	1082.0	3042.0
5438	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	37079 > 64623 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300832 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5439	4	2010-02-03 01:34:10	64623.0	37079.0	3043.0
5439	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	64623 > 37079 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5440	4	2010-02-03 01:34:10	37079.0	64623.0	3043.0
5440	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	44694 > 1086 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300832 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5441	4	2010-02-03 01:34:10	1086.0	44694.0	3044.0
5441	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1086 > 44694 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5442	4	2010-02-03 01:34:10	44694.0	1086.0	3044.0
5442	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	45902 > 8002 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300832 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5443	4	2010-02-03 01:34:10	8002.0	45902.0	3045.0
5443	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	8002 > 45902 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5444	4	2010-02-03 01:34:10	45902.0	8002.0	3045.0
5444	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	33324 > 56737 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300832 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5445	4	2010-02-03 01:34:10	56737.0	33324.0	3046.0
5445	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	56737 > 33324 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5446	4	2010-02-03 01:34:10	33324.0	56737.0	3046.0
5446	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	45457 > 49155 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300832 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	5447	4	2010-02-03 01:34:10	49155.0	45457.0	3047.0
5447	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	49155 > 45457 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	5448	4	2010-02-03 01:34:10	45457.0	49155.0	3047.0
